Islamic Month,Date,Orig Location,Location,Latitude,Longitude,Obs Time,Cloud Level,Atmosphere,Visibility,V Eye,V Binocular,V Telescope,V CCD
ram44,Wed 22 March 2023 ,"وزان ,جهة طنجة تطوان الحسيمة ,Morocco","Ouazzane, Pachalik de Ouazzane باشوية وزان, Ouezzane Province, Tangier-Tetouan-Al Hoceima, Morocco",34.796757,-5.578493,After sunset,clear,superb,Seen,seen,seen,not sought,seen
ram44,Wed 22 March 2023 ,"Ilorin ,Kwara ,Nigeria","Ilorin, Ilorin East, Kwara State, 240212, Nigeria",8.4963657,4.5480484,After sunset,totally cloudy,clear,Seen,seen,not sought,not sought,not sought
ram44,Wed 22 March 2023 ,"Sokoto ,Sokoto ,Nigeria","Sokoto, Sarkin Addar B, Sokoto South, Sokoto State, Nigeria",13.0610588,5.2373194,After sunset,clear,clear,Seen by others,seen,not sought,not sought,not sought
ram44,Wed 22 March 2023 ,"Al-Khoudh ,Muscat,Oman","Oman Opticals, Al Khoudh A'Tijiary Street, Seeb, Muscat Governorate, 132, Oman",23.6333359,58.1999064,After sunset,clear,clear,Seen,not sought,not sought,seen,seen
ram44,Wed 22 March 2023 ,"Muscat,Wilayat Bosher,Oman",,,,After sunset,partly cloudy,clear,Seen by others,not seen,not seen,not seen,not sought
ram44,Wed 22 March 2023 ,"ديربلوط,سلفيت,Palestine",,,,After sunset,totally cloudy,very hazy,Not Seen,not seen,not sought,not sought,not sought
ram44,Wed 22 March 2023 ,"القدس,القدس,Palestine","Palestine, Jonathan, Baka, Jerusalem, Jerusalem Subdistrict, Jerusalem District, 9323008, Israel",31.7620308,35.2177476,After sunset,totally cloudy,very hazy,Not Seen,not seen,not sought,not seen,not sought
ram44,Wed 22 March 2023 ,"جدة,مكة المكرمة,Saudi Arabia","Jeddah, Governorate of Jidda, Makkah Region, 23434, Saudi Arabia",21.5810088,39.1653612,After sunset,clear,clear,Seen,seen,not sought,seen,seen
ram44,Wed 22 March 2023 ,"الظهران,الشرقيه,Saudi Arabia","Dhahran, Dammam Governorate, Eastern Province, 34453, Saudi Arabia",26.2966528,50.1202146,After sunset,clear,clear,Seen,not seen,seen,not sought,not sought
ram44,Wed 22 March 2023 ,"السويرقيه,مهد الذهب,Saudi Arabia",,,,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
ram44,Wed 22 March 2023 ,"Daressalaam,Tanzania,Tanzania",,,,After sunset,partly cloudy,hazy,Seen by others,seen,seen,not sought,not sought
ram44,Wed 22 March 2023 ,"المهدية,المهدية,Tunisia","Mahdia, المهدية, معتمدية المهدية, Mahdia, 5129, Tunisia",35.5036811,11.0682429,After sunset,clear,clear,Seen,seen,not sought,not sought,seen
ram44,Wed 22 March 2023 ,"حمام الأنف,بن عروس,Tunisia","حمام الأنف, حي محمد علي, معتمدية حمام الأنف, Ben Arous, Tunisia",36.7188,10.337787214723926,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
ram44,Wed 22 March 2023 ,"دبي,دبي,United Arab Emirates","Dubai, United Arab Emirates",25.2653471,55.2924914,Before sunset,clear,superb,Photographed,not sought,not sought,not sought,seen
ram44,Wed 22 March 2023 ,"جبل نزوى ,دبي ,United Arab Emirates","Qarn Nazwa, Nazwa, Dubai, United Arab Emirates",24.9923551,55.6606653,After sunset,clear,clear,Seen,seen,seen,not sought,seen
ram44,Wed 22 March 2023 ,"Khatim,Abu Dhabi,United Arab Emirates","Al Khatim Chicken Farm, Lane 3101, Al Khatm, Abu Dhabi, Abu Dhabi Emirate, United Arab Emirates",24.1810585,55.0337926,Before sunset,clear,superb,Photographed,not sought,not sought,not sought,seen
ram44,Wed 22 March 2023 ,"Abu Dhabi,Abu Dhabi,United Arab Emirates","Abu Dhabi, Abu Dhabi Emirate, United Arab Emirates",24.4538352,54.3774014,After sunset,clear,superb,Seen,seen,seen,not sought,seen
ram44,Wed 22 March 2023 ,"العين,العين,United Arab Emirates","Al Ain, Al Mutarad, Al Ain, Abu Dhabi Emirate, United Arab Emirates",24.2248697,55.7452211,After sunset,clear,superb,Seen,seen,not sought,not sought,not sought
ram44,Wed 22 March 2023 ,"دبي,دبي,United Arab Emirates","Dubai, United Arab Emirates",25.2653471,55.2924914,After sunset,clear,hazy,Seen,not seen,seen,seen,seen
ram44,Wed 22 March 2023 ,"York,North Yorkshire,United Kingdom","North York Moors National Park, North Yorkshire, Tees Valley, England, United Kingdom",54.37734155,-0.887986789570117,After sunset,totally cloudy,hazy,Not Seen,not seen,not seen,not sought,not sought
ram44,Wed 22 March 2023 ,"‏لورنس Lawrence,‏ماساتشوستس Massachusetts,United States",,,,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,not sought
ram44,Wed 22 March 2023 ,"Blacksburg,Virginia,United States","Blacksburg, Montgomery County, Virginia, United States",37.2296566,-80.4136767,After sunset,totally cloudy,very hazy,Not Seen,not seen,not sought,not sought,not sought
ram44,Mon 20 March 2023 ,"طنجة,طنجة,Morocco","Tangier, Rue Abou Ali El Mâari, Bni Idder, arrondissement de Tanger-Medina طنجة المدينة, Tangier, Pachalik de Tanger باشوية طنجة, Prefecture of Tangier - Assilah, Tangier-Tetouan-Al Hoceima, 90013, Morocco",35.7774341,-5.8032309,After sunrise,clear,clear,Photographed,not seen,not sought,not sought,seen
ram44,Mon 20 March 2023 ,"طنجة,طنجة,Morocco","Tangier, Rue Abou Ali El Mâari, Bni Idder, arrondissement de Tanger-Medina طنجة المدينة, Tangier, Pachalik de Tanger باشوية طنجة, Prefecture of Tangier - Assilah, Tangier-Tetouan-Al Hoceima, 90013, Morocco",35.7774341,-5.8032309,After sunrise,clear,clear,Seen,seen,not sought,not sought,seen
ram44,Mon 20 March 2023 ,"ديربلوط,سلفيت,Palestine",,,,Before sunrise,totally cloudy,very hazy,Not Seen,not seen,not sought,not sought,not sought
ram44,Mon 20 March 2023 ,"المدينة المنورة ,المدينة المنورة ,Saudi Arabia","Medina, Al Madinah Al Munawwarah, Medina Province, 41419, Saudi Arabia",24.471153,39.6111216,Before sunrise,clear,superb,Seen,seen,seen,not sought,not sought
ram44,Mon 20 March 2023 ,"دبي,دبي,United Arab Emirates","Dubai, United Arab Emirates",25.2653471,55.2924914,Before sunrise,clear,clear,Seen,seen,seen,seen,seen
ram44,Mon 20 March 2023 ,"العين ,العين,United Arab Emirates","Al Ain, Al Mutarad, Al Ain, Abu Dhabi Emirate, United Arab Emirates",24.2248697,55.7452211,Before sunrise,clear,superb,Seen,seen,not sought,not sought,not sought
ram44,Tue 21 March 2023 ,"Surakarta,Central Java,Indonesia","Surakarta, Central Java, Java, Indonesia",-7.5692489,110.828448,Before sunrise,totally cloudy,very hazy,Not Seen,not seen,not sought,not sought,not sought
ram44,Tue 21 March 2023 ,"ديربلوط,سلفيت,Palestine",,,,Before sunrise,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
ram44,Tue 21 March 2023 ,"العين,العين,Palestine","راس العين, Nablus - City Center, Old City, Nablus, Area A, West Bank, 803, Palestinian Territories",32.2193893,35.256695,Before sunrise,clear,superb,Not Seen,not sought,not sought,not sought,not sought
ram44,Tue 21 March 2023 ,"Khatim,Abu Dhabi,Palestine",,,,After sunrise,partly cloudy,hazy,Photographed,not sought,not sought,not sought,seen
shw44,Thu 20 April 2023 ,"مغنية ,تلمسان,Algeria","Maghnia, Maghnia District, Tlemcen, 13300, Algeria",34.847199,-1.729658,Before sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"انتيسا - بني يزجن,غرداية,Algeria",,,,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"عجاجة,ورقلة,Algeria","Adjadja, Aïn El Beïda, Sidi Khouiled District, Ouargla, Algeria",31.9523609,5.389612044580227,After sunset,partly cloudy,clear,Not Seen,not seen,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"عين فكرون,أم البواقي ,Algeria","Aïn Fakroun, Aïn Fakroun District, Oum El Bouaghi, 04005, Algeria",35.94201865,6.872822337293369,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not seen
shw44,Thu 20 April 2023 ,"قمار,الوادي,Algeria","Guemar, Taghzout, Guemar District, El Oued, Algeria",33.4916197,6.7977914,After sunset,totally cloudy,very hazy,Not Seen,not seen,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"مغنية ,تلمسان,Algeria","Maghnia, Maghnia District, Tlemcen, 13300, Algeria",34.847199,-1.729658,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"سطيف,سطيف,Algeria","Setif, Setif District, Setif, 19000, Algeria",36.1895852,5.4024656,After sunset,partly cloudy,hazy,Not Seen,not seen,not seen,not sought,not sought
shw44,Thu 20 April 2023 ,"باتنة,باتنة,Algeria","Batna, Batna district, Batna, Algeria",35.5544227,6.1767747,After sunset,totally cloudy,clear,Not Seen,not seen,not seen,not sought,not sought
shw44,Thu 20 April 2023 ,"Sydney ,NSW,Australia","Sydney, Blacktown City Council, New South Wales, Australia",-33.768528,150.9568559523945,After sunset,totally cloudy,very hazy,Not Seen,not seen,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"طنطا,الغربية,Egypt","Tanta, Western, Egypt",30.7833666,30.9982536,After sunset,clear,clear,Not Seen,not seen,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"Munich,Bavaria,Germany","Munich, Bavaria, Germany",48.1371079,11.5753822,After sunset,totally cloudy,very hazy,Not Seen,not seen,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"Mumbai,MAHARASHTRA,India","Mumbai, Maharashtra, India",19.0785451,72.878176,After sunset,clear,hazy,Not Seen,not seen,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"Surakarta,Central Java,Indonesia","Surakarta, Central Java, Java, Indonesia",-7.5692489,110.828448,After sunset,partly cloudy,hazy,Not Seen,not seen,not seen,not seen,not seen
shw44,Thu 20 April 2023 ,"Surakarta,Central Java,Indonesia","Surakarta, Central Java, Java, Indonesia",-7.5692489,110.828448,Before sunset,clear,clear,Not Seen,not sought,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"Medan,North Sumatera,Indonesia","City of Medan, North Sumatra, Sumatra, Indonesia",3.5896654,98.6738261,After sunset,totally cloudy,hazy,Not Seen,not seen,not sought,not seen,not seen
shw44,Thu 20 April 2023 ,"Shahreza,Isfahan,Iran","Shahreza, Shahreza Central District, Shahreza County, Isfahan Province, 86139-74183, Iran",32.0116032,51.8651719,After sunset,clear,clear,Not Seen,not sought,not seen,not sought,not sought
shw44,Thu 20 April 2023 ,"baghdad,حسينية الراشدية,Iraq",,,,Before sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not seen,not seen
shw44,Thu 20 April 2023 ,"بغداد,بغداد,Iraq","Baghdad, Green Zone Municipality, Baghdad Governorate, Iraq",33.3061701,44.3872213,After sunset,totally cloudy,very hazy,Not Seen,not seen,not seen,not seen,not seen
shw44,Thu 20 April 2023 ,"البصرة,البصرة,Iraq","Basra, Al-Basrah Central Subdistrict, Al-Basrah District, Al-Basra Governorate, 00110, Iraq",30.4952371,47.8090981,After sunset,clear,clear,Photographed,not sought,not sought,not sought,seen
shw44,Thu 20 April 2023 ,"مالندي,Kilifi,Kenya",,,,After sunset,clear,superb,Not Seen,not sought,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"بعلبك,البقاع,Lebanon",,,,After sunset,clear,clear,Not Seen,not sought,not seen,not seen,not seen
shw44,Thu 20 April 2023 ,"طرابلس,طرابلس ,Libya","Tripoli, Libya",32.896672,13.1777923,After sunset,partly cloudy,hazy,Not Seen,not sought,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"طرابلس,المدينة,Libya","Tripoli International Exhibition, Tariq IbnZiyad Street, Almaari, Old city of Tripoli, Tripoli, Libya",32.8891601,13.168734,After sunset,totally cloudy,very hazy,Not Seen,not seen,not seen,not seen,not seen
shw44,Thu 20 April 2023 ,"telok kemang observatory ,negeri sembilan,Malaysia",,,,After sunset,partly cloudy,hazy,Not Seen,not seen,not seen,not seen,not seen
shw44,Thu 20 April 2023 ,"نواكشوط,عرفات,Mauritania","كتيبة نواكشوط 2, Carrefour 24, Nouakchott, Arafat, Nouakchott, Nouakchott-Sud Region, Mauritania",18.05991255,-15.949119372206631,After sunset,partly cloudy,clear,Not Seen,not seen,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"Curepipe,Plaine Wilhems,Mauritius",,,,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"الناظور ,الشرق,Morocco","Nador, Rue Sidi Bennour, Nador الناظور, Nador, Pachalik de Nador باشوية الناظور, Nador Province, Oriental, 62000, Morocco",35.1739922,-2.9281198,After sunset,partly cloudy,clear,Not Seen,not seen,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"بوجدور ,العيون ,Morocco",,,,After sunset,partly cloudy,clear,Not Seen,not seen,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"تمارة / الرباط ,تمارة,Morocco","Temara, Boulevard Al Forkane, Temara, Pachalik de Témara باشوية تمارة, Skhirat-Témara Prefecture, Rabat-Salé-Kénitra, 12000, Morocco",33.9174491,-6.9307403,After sunset,totally cloudy,very hazy,Not Seen,not seen,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"الداخلة ,وادي الذهب,Morocco","Dakhla, Pachalik de Dakhla باشوية الداخلة, Dakhla-Oued Ed-Dahab, Morocco",23.6940663,-15.9431274,After sunset,clear,clear,Not Seen,not seen,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"طنجة,طنجة,Morocco","Tangier, Rue Abou Ali El Mâari, Bni Idder, arrondissement de Tanger-Medina طنجة المدينة, Tangier, Pachalik de Tanger باشوية طنجة, Prefecture of Tangier - Assilah, Tangier-Tetouan-Al Hoceima, 90013, Morocco",35.7774341,-5.8032309,After sunset,clear,superb,Not Seen,not seen,not sought,not sought,not seen
shw44,Thu 20 April 2023 ,"تطوان,تطوان,Morocco","Tétouan, Pachalik de Tétouan باشوية تطوان, Tetouan Province, Tangier-Tetouan-Al Hoceima, Morocco",35.570175,-5.3742776,After sunset,clear,hazy,Not Seen,not seen,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"مراكش ,مراكش ,Morocco","Marrakesh, Pachalik de Marrakech, Marrakesh Prefecture, Marrakech-Safi, Morocco",31.6258257,-7.9891608,After sunset,partly cloudy,clear,Not Seen,not seen,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"أرفود ,جهة درعا تافيلالت ,Morocco",,,,After sunset,partly cloudy,very hazy,Not Seen,not seen,not seen,not sought,not sought
shw44,Thu 20 April 2023 ,"بوجدور ,العيون ,Morocco",,,,After sunset,partly cloudy,clear,Not Seen,not seen,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"Muscat,Wilayat Bosher,Oman",,,,After sunset,partly cloudy,clear,Not Seen,not seen,not seen,not sought,not sought
shw44,Thu 20 April 2023 ,"القدس,القدس,Palestine","Palestine, Jonathan, Baka, Jerusalem, Jerusalem Subdistrict, Jerusalem District, 9323008, Israel",31.7620308,35.2177476,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not seen,not sought
shw44,Thu 20 April 2023 ,"ديربلوط,سلفيت,Palestine",,,,After sunset,partly cloudy,hazy,Not Seen,not seen,not seen,not sought,not sought
shw44,Thu 20 April 2023 ,"الظهران,الشرقيه,Saudi Arabia","Dhahran, Dammam Governorate, Eastern Province, 34453, Saudi Arabia",26.2966528,50.1202146,After sunset,clear,superb,Not Seen,not seen,not seen,not sought,not sought
shw44,Thu 20 April 2023 ,"sewerqia,Medina,Saudi Arabia",,,,After sunset,partly cloudy,clear,Not Seen,not sought,not sought,not sought,not seen
shw44,Thu 20 April 2023 ,"سلقين,إدلب,Syria","Salqin, Salqin Subdistrict, Harem District, Idlib Governorate, Syria",36.1372222,36.4541667,After sunset,partly cloudy,clear,Not Seen,not seen,not seen,not seen,not sought
shw44,Thu 20 April 2023 ,"Zanzibar Urban West,Urban West,Tanzania","Tanzania Postal Bank, Malawi Road, Gulioni, Mjini, Zanzibar Urban/West, Zanzibar, 71103, Tanzania",-6.1589816,39.1973693,After sunset,totally cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"بن قردان,مدنين,Tunisia","Ben Gardane, بنقردان الشمالية, معتمدية بنقردان, Médenine, 4160, Tunisia",33.1403223,11.2170109,After sunset,totally cloudy,very hazy,Not Seen,not seen,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"المهدية,المهدية,Tunisia","Mahdia, المهدية, معتمدية المهدية, Mahdia, 5129, Tunisia",35.5036811,11.0682429,After sunset,totally cloudy,very hazy,Not Seen,not sought,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"حمام الأنف,بن عروس,Tunisia","حمام الأنف, حي محمد علي, معتمدية حمام الأنف, Ben Arous, Tunisia",36.7188,10.337787214723926,After sunset,totally cloudy,very hazy,Not Seen,not seen,not seen,not sought,not sought
shw44,Thu 20 April 2023 ,"حمام الأنف,بن عروس,Tunisia","حمام الأنف, حي محمد علي, معتمدية حمام الأنف, Ben Arous, Tunisia",36.7188,10.337787214723926,After sunset,totally cloudy,very hazy,Not Seen,not seen,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"حمام الأنف,بن عروس,Tunisia","حمام الأنف, حي محمد علي, معتمدية حمام الأنف, Ben Arous, Tunisia",36.7188,10.337787214723926,After sunset,totally cloudy,very hazy,Not Seen,not seen,not seen,not sought,not sought
shw44,Thu 20 April 2023 ,"نزوى,دبي,United Arab Emirates","Nazwa, Dubai, United Arab Emirates",25.0052995,55.6617278,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not seen
shw44,Thu 20 April 2023 ,"دبي,دبي,United Arab Emirates","Dubai, United Arab Emirates",25.2653471,55.2924914,After sunset,partly cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
shw44,Thu 20 April 2023 ,"Llandudno,North Wales,United Kingdom","Pier Head Bar, North Parade, Craig-y-don, Llandudno, Conwy, Wales, LL30 2ND, United Kingdom",53.331871500000005,-3.825144746790994,After sunset,clear,superb,Not Seen,not seen,not seen,not seen,not seen
shw44,Thu 20 April 2023 ,"Tucson,AZ,United States","Tucson, Pima County, Arizona, United States",32.2228765,-110.974847,After sunset,partly cloudy,hazy,Seen,seen,seen,seen,not sought
shw44,Thu 20 April 2023 ,"Blacksburg,Virginia,United States","Blacksburg, Montgomery County, Virginia, United States",37.2296566,-80.4136767,After sunset,partly cloudy,very hazy,Seen,not seen,seen,not sought,not sought
shw44,Thu 20 April 2023 ,"‏لورنس Lawrence ,‏ماساتشوستس Massachusetts,United States",,,,After sunset,partly cloudy,hazy,Seen,not seen,seen,not sought,seen
shw44,Fri 21 April 2023 ,"عين فكرون ,ام البواقي ,Algeria","Aïn Fakroun, Aïn Fakroun District, Oum El Bouaghi, 04005, Algeria",35.94201865,6.872822337293369,After sunset,clear,superb,Seen,seen,not sought,not sought,seen
shw44,Fri 21 April 2023 ,"معسكر ,معسكر ,Algeria","Mascara, de Mascara District, Mascara, Algeria",35.394081,0.1379568,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,not sought
shw44,Fri 21 April 2023 ,"باتنة,باتنة,Algeria","Batna, Batna district, Batna, Algeria",35.5544227,6.1767747,After sunset,partly cloudy,clear,Seen,seen,seen,not sought,not sought
shw44,Fri 21 April 2023 ,"الكويف,تبسة,Algeria","El Kouif, El Kouif District, Tébessa, Algeria",35.500823,8.321967,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,seen
shw44,Fri 21 April 2023 ,"عجاجة,ورقلة,Algeria","Adjadja, Aïn El Beïda, Sidi Khouiled District, Ouargla, Algeria",31.9523609,5.389612044580227,After sunset,totally cloudy,hazy,Not Seen,not seen,not sought,not sought,not sought
shw44,Fri 21 April 2023 ,"مغنية ,تلمسان ,Algeria","Maghnia, Maghnia District, Tlemcen, 13300, Algeria",34.847199,-1.729658,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
shw44,Fri 21 April 2023 ,"Mareeba,QLD,Australia","Mareeba Shire, Queensland, Australia",-17.129513000000003,143.92421903082817,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
shw44,Fri 21 April 2023 ,"عيسى,الجنوبية,Bahrain","Isa Town, Southern Governorate, 802, Bahrain",26.1741995,50.5473432,After sunset,clear,superb,Seen,seen,not sought,seen,seen
shw44,Fri 21 April 2023 ,"السنابس,العاصمة,Bahrain","Sanabis Primary Boys School, Avenue 8, Al-Burhama, Jid Hafs, Capital Governorate, 404, Bahrain",26.22567605,50.54432532918153,After sunset,clear,superb,Seen,seen,not sought,not sought,seen
shw44,Fri 21 April 2023 ,"عيسى,الجنوبية,Bahrain","Isa Town, Southern Governorate, 802, Bahrain",26.1741995,50.5473432,Before sunset,clear,superb,Photographed,not sought,not sought,not sought,seen
shw44,Fri 21 April 2023 ,"Dhaka,Dhaka,Bangladesh","Dhaka, Dhaka Metropolitan, Dhaka District, Dhaka Division, 1215, Bangladesh",23.7644025,90.389015,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
shw44,Fri 21 April 2023 ,"طنطا,الغربية,Egypt","Tanta, Western, Egypt",30.7833666,30.9982536,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
shw44,Fri 21 April 2023 ,"القاهرة,القاهرة,Egypt","Cairo, Egypt",30.0443879,31.2357257,After sunset,clear,superb,Seen,seen,not sought,not sought,not sought
shw44,Fri 21 April 2023 ,"Munich,Bavaria,Germany","Munich, Bavaria, Germany",48.1371079,11.5753822,Before sunset,clear,superb,Seen,not sought,not sought,seen,seen
shw44,Fri 21 April 2023 ,"Mumbai,MAHARASHTRA,India","Mumbai, Maharashtra, India",19.0785451,72.878176,After sunset,clear,clear,Seen,seen,not sought,not sought,not sought
shw44,Fri 21 April 2023 ,"Poonch,Jammu and Kashmir ,India","Poonch, Haveli tehsil, Poonch District, Jammu and Kashmir, 185101, India",33.7670004,74.0957143,After sunset,clear,clear,Seen,seen,not sought,not sought,seen
shw44,Fri 21 April 2023 ,"Medan,North Sumatera,Indonesia","City of Medan, North Sumatra, Sumatra, Indonesia",3.5896654,98.6738261,After sunset,partly cloudy,hazy,Seen,not seen,not seen,seen,seen
shw44,Fri 21 April 2023 ,"Shahreza,Isfahan,Iran","Shahreza, Shahreza Central District, Shahreza County, Isfahan Province, 86139-74183, Iran",32.0116032,51.8651719,After sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
shw44,Fri 21 April 2023 ,"مدينة الصدر ,بغداد,Iraq","City alsaader, Al-Nura Subdistrict, Second Al-Sadr District, Baghdad, Second Al-Sadr Municipality, Baghdad Governorate, 74125, Iraq",33.3978583,44.4613766,After sunset,partly cloudy,clear,Seen,seen,not sought,seen,not sought
shw44,Fri 21 April 2023 ,"شط العرب,البصرة,Iraq","Shatt al-Arab, Qaryat al Fayyadi, Abu Al-Khassib Central Subdistrict, Abu Al-Khassib District, Al-Basra Governorate, Iraq",30.4659526,47.97828952178806,Before sunset,partly cloudy,clear,Seen,seen,not sought,not sought,seen
shw44,Fri 21 April 2023 ,"طرابلس,طرابلس,Libya","Tripoli, Libya",32.896672,13.1777923,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,not sought
shw44,Fri 21 April 2023 ,"طنجة,طنجة,Morocco","Tangier, Rue Abou Ali El Mâari, Bni Idder, arrondissement de Tanger-Medina طنجة المدينة, Tangier, Pachalik de Tanger باشوية طنجة, Prefecture of Tangier - Assilah, Tangier-Tetouan-Al Hoceima, 90013, Morocco",35.7774341,-5.8032309,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,seen
shw44,Fri 21 April 2023 ,"المحمدية,سيدي موسى بن علي,Morocco",,,,After sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
shw44,Fri 21 April 2023 ,"مراكش ,مراكش ,Morocco","Marrakesh, Pachalik de Marrakech, Marrakesh Prefecture, Marrakech-Safi, Morocco",31.6258257,-7.9891608,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
shw44,Fri 21 April 2023 ,"Kathmandu,Bagmati,Nepal","Kathmandu, Kathmandu Metropolitan City, Kathmandu, Bagmati Province, 46000, Nepal",27.708317,85.3205817,After sunset,partly cloudy,hazy,Seen,seen,seen,not sought,not sought
shw44,Fri 21 April 2023 ,"Muscat,Wilayat Bosher,Oman",,,,After sunset,clear,hazy,Seen,seen,seen,not sought,not sought
shw44,Fri 21 April 2023 ,"مصيره,جنوب الشرقية,Oman",,,,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,seen
shw44,Fri 21 April 2023 ,"القدس,القدس,Palestine","Palestine, Jonathan, Baka, Jerusalem, Jerusalem Subdistrict, Jerusalem District, 9323008, Israel",31.7620308,35.2177476,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,not sought
shw44,Fri 21 April 2023 ,"ديربلوط,سلفيت,Palestine",,,,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,not sought
shw44,Fri 21 April 2023 ,"جدة,مكة المكرمة,Saudi Arabia","Jeddah, Governorate of Jidda, Makkah Region, 23434, Saudi Arabia",21.5810088,39.1653612,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
shw44,Fri 21 April 2023 ,"جدة,مكة المكرمة,Saudi Arabia","Jeddah, Governorate of Jidda, Makkah Region, 23434, Saudi Arabia",21.5810088,39.1653612,After sunset,partly cloudy,clear,Seen,seen,not sought,not sought,not sought
shw44,Fri 21 April 2023 ,"sewerqia,Medina,Saudi Arabia",,,,Before sunset,partly cloudy,clear,Photographed,not sought,not sought,not seen,seen
shw44,Fri 21 April 2023 ,"المهدية,المهدية,Tunisia","Mahdia, المهدية, معتمدية المهدية, Mahdia, 5129, Tunisia",35.5036811,11.0682429,After sunset,clear,clear,Seen,seen,not sought,not sought,seen
shw44,Fri 21 April 2023 ,"دبي,دبي,United Arab Emirates","Dubai, United Arab Emirates",25.2653471,55.2924914,After sunset,clear,superb,Seen,seen,not sought,seen,not sought
shw44,Fri 21 April 2023 ,"دبي,دبي,United Arab Emirates","Dubai, United Arab Emirates",25.2653471,55.2924914,After sunset,clear,clear,Seen,seen,seen,seen,seen
shw44,Fri 21 April 2023 ,"عجمان,عجمان,United Arab Emirates","Ajman, Ajman Emirate, United Arab Emirates",25.3936557,55.4451432,Before sunset,clear,clear,Photographed,not sought,not sought,not sought,seen
shw44,Fri 21 April 2023 ,"Bolton,Greater Manchester ,United Kingdom","Bolton, Greater Manchester, England, United Kingdom",53.5782863,-2.4300367,After sunset,partly cloudy,hazy,Seen,seen,seen,seen,seen
shw44,Fri 21 April 2023 ,"SLOUGH,Berks,United Kingdom",,,,After sunset,partly cloudy,hazy,Seen,seen,not sought,not sought,seen
shw44,Tue 18 April 2023 ,"عجاجة,ورقلة,Algeria","Adjadja, Aïn El Beïda, Sidi Khouiled District, Ouargla, Algeria",31.9523609,5.389612044580227,Before sunrise,clear,clear,Not Seen,not seen,not sought,not sought,not sought
shw44,Tue 18 April 2023 ,"شط العرب,البصرة,Iraq","Shatt al-Arab, Qaryat al Fayyadi, Abu Al-Khassib Central Subdistrict, Abu Al-Khassib District, Al-Basra Governorate, Iraq",30.4659526,47.97828952178806,Before sunrise,clear,hazy,Seen,seen,not sought,not sought,not sought
